product,title,date,rating,body
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",She really likes it!!!!44=?,"Reviewed in the United States 🇺🇸 on March 4, 2021",5.0,I bought this for mygrand daughter who loves it!Ll
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",You can’t beat Apple,"Reviewed in the United States 🇺🇸 on March 4, 2021",5.0,Everything that Apple does is top of the line and you can’t do any better.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Lots of hardware issues + software incompatibility; buyer beware,"Reviewed in the United States 🇺🇸 on March 4, 2021",2.0,"I had given this a few months since release for some of the software compatibility issues to be straightened out, and was encouraged by reviews. However, there are significant unresolved issues from the hardware side of things: 1. there is a known problem with disk usage related to RAM disk swap (from what I understand) and media-heavy usage (why I bought this laptop) deteriorates the SSD quickly. 2. the FaceTime camera is absolutely terrible. There is no other way to put this. It may be the worst camera I have seen on any device since my iPhone 3G. The picture is incredibly blurry, and not suitable for the COVID/virtual environment. There have been issued raised about this in Apple support forums with no resolution.Unfortunately my return window has passed, but I would not recommend this machine to anyone. Really thought Apple had turned a corner with their new processor, but ended up being stuck with a bunch of other systems that weren't upgraded. 2/10"
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Sleek & Slim,"Reviewed in the United States 🇺🇸 on April 25, 2021",5.0,Bough this for my mom. Battery life is great & it’s so sleek that we can take it anywhere without it taking up space. also the price for this is great I couldn’t find a better deal anywhere else.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Keyboard got crazy,"Reviewed in the United States 🇺🇸 on April 25, 2021",2.0,"After a month of usage, the keyboard does not respond accurately, it repeats different keys and numbers. The delete key sometimes work sometimes it does not. I tried refreshing and it did not work. I had to send it get checked to see what the problem is. I think is hardware. Bad luck! If you can, pay international warranty coverage."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray","Great looking, packaged well.","Reviewed in the United States 🇺🇸 on April 25, 2021",5.0,"This was a gift for Christmas for my daughter who will be graduating in May 2021 and going off to college.  So, I wish I could give more feedback on it, my oldest has a bigger apple laptop and loves it for her school assignments she’s in a nursing program."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Awesome,"Reviewed in the United States 🇺🇸 on April 25, 2021",5.0,"I only charge it every few days, battery is awesome on it so far. Still getting used to using a Mac after only ever having a windows laptop but so far so good."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",New to the Apple ecosystem and great so far!,"Reviewed in the United States 🇺🇸 on April 25, 2021",5.0,"A windows user now with first Mac, very nice, processing video and photographs are excellent. It's light weight and no fan equals no noise!"
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",I'm in love with my Mac!,"Reviewed in the United States 🇺🇸 on April 25, 2021",5.0,"I absolutely love this computer and all of it's features! It was well protected and packaged throughout the shipment, so I didn't have any damage to my new computer when I received it."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",My friend Love the computer,"Reviewed in the United States 🇺🇸 on April 25, 2021",5.0,She use for job
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Best laptop for that price,"Reviewed in the United States 🇺🇸 on April 25, 2021",5.0,The best laptop for everyday tasks
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Love it!,"Reviewed in the United States 🇺🇸 on April 25, 2021",5.0,It is everything I wanted  in a laptop. It’s easy to use .All you have to do from the box is open the lid and your up and running
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Amazing performance,"Reviewed in the United States 🇺🇸 on April 25, 2021",5.0,"This low-end MacBook Air performs incredibly. It handles Lightroom and Photoshop like it's nothing. I can't believe the battery life as well - it'll run all day. I don't know how Apple did it, but they did. Very satisfied with this laptop."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Awesome lightweight notebook.,"Reviewed in the United States on December 30, 2021",5.0,It may replace my iPad Pro 11” based on my use so far.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Best PC for the money,"Reviewed in the United States on December 30, 2021",5.0,"The configuration is not high, but the running speed is very fast.Convenient for home and office!"
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Great product at an Excellent Price!,"Reviewed in the United States on December 30, 2021",5.0,"I had an 11-inch Mac Air Book, upgraded to the 13.3 version and I love it; easier to use, still infinitely portable. Smooth and seamless to use. Thanks so much"
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Great laptop,"Reviewed in the United States on December 30, 2021",5.0,"Very fast! Starts right up! Only complaint is wish it had the old magnetic power plug and more usb connections. Other then that, fantastic!"
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Quick & Easy!,"Reviewed in the United States on December 30, 2021",5.0,I went everywhere attempting to purchase this MacBook. I couldn't even get it from apple since there's no in-store purchasing .. I was able to find and recieve within 1 day via amazon. As for the laptop itself Wonderful ... If you're considering I highly recommend.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Love it!,"Reviewed in the United States on December 30, 2021",5.0,"I’m a very light computer user, so the quality of everything meets/exceeds my expectations! The screen looks pretty large to be a 13” laptop. Definitely well made"
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Worth ordering online,"Reviewed in the United States on December 30, 2021",5.0,"I was Leary to order laptop online but was thrilled with everythingGreat laptop, well packed and was able to order apple care as well."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Wonderful!,"Reviewed in the United States on December 30, 2021",5.0,"Such a great laptop! I got this to replace my horrible PC and Chrome book, because they lag so much. This laptop is so compact and lighting fast! Such a great investment!"
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Good so far,"Reviewed in the United States on December 30, 2021",4.0,I love my new laptop the only draw back is that I have to purchase a USB-C to connect my phone.. other from that everything works well so far
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",I was not lied to or ripped off,"Reviewed in the United States on December 30, 2021",5.0,Disliked mot knowing there are not many apps made for the Mac book.  Guess that’s why I hung onto my other windows computers
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray","So far, so good","Reviewed in the United States on July 12, 2021",5.0,This computer met all my expectations. Came well packaged and shrink-wrapped and is definitely new and in perfect  condition. I love the color and the screen quality is wonderful.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Can’t go wrong if your MAC’d,"Reviewed in the United States on July 12, 2021",5.0,"I use it everyday for my Red Cross volunteer work. Gets tricky switching between my MAC, iPad & iPhone but that’s on me. I wished more apps were compatible over PCs."
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",This is my 3rd MAC. it's the thinnest of all and I love the newer color,"Reviewed in the United States on July 12, 2021",5.0,I love MAC laptops. They are reliable and this one has the newest processor which is very fast and the screen has no frame. The only issue that this causes is a lot of finger smudges from opening it or adjusting the screen.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",The best and will last for years!,"Reviewed in the United States on July 12, 2021",5.0,Works super fast. Brilliant screen and multitasking isn't a problem even with my $20.00 internet connection.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Solid laptop choice,"Reviewed in the United States on July 12, 2021",5.0,Good product. Shipped quickly and arrived earlier than expected.  Highly recommend.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",It’s a good quality,"Reviewed in the United States on July 12, 2021",5.0,It’s a good quality
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Most requested for Christmas,"Reviewed in the United States on July 12, 2021",5.0,Was given as a Christmas gift.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Good laptop.,"Reviewed in the United States on July 12, 2021",5.0,I deleted a previous review.......good computer.....set-up was complicated and frustrating due to security concerns.  Now it is set up and working great!  It was user confusion that was frustrating.
"Amazon.com: Customer reviews: Apple 2020 MacBook Air Laptop M1 Chip, 13&#34; Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",Great!,"Reviewed in the United States on July 12, 2021",5.0,Overall smaller and more sleek than my previous MacBook Air. It’s great though. Such good quality. I got the extra memory because I’ve had issues running out in the past. Definitely recommend
